002680,0.000,0,1552575
300028,0.000,0,1557500
300104,0.000,0,1557500
300216,0.000,0,1557500
000939,0.000,0,1557500
000995,0.000,0,1557500
002604,0.000,0,1557846
002260,0.000,0,1557846
600074,1.040,0,1568192
600610,3.260,0,1568192
600022,1.540,33083470,1568214
600959,4.450,8103893,1568214
600290,4.450,14937331,1568214
600146,20.280,18224991,1568214
600122,3.040,22327956,1568214
600162,2.480,18765806,1568214
600222,4.810,8986134,1568214
600121,2.540,5223381,1568214
600118,23.940,11507037,1568214
600695,6.210,29858973,1568214
600161,27.510,6547481,1568214
600159,2.650,4670811,1568214
600112,2.530,4310300,1568214
600109,9.490,40253843,1568214
600061,13.710,23959951,1568214
600158,10.760,11532209,1568214
600176,8.700,18063558,1568214
600180,8.470,10509146,1568214
600688,4.320,8909630,1568214
600008,3.540,16059608,1568214
600016,6.150,69218514,1568214
600192,5.840,14109540,1568214
600203,6.440,9596104,1568214
600126,4.230,4851905,1568214
600150,24.450,16655819,1568214
600099,7.130,3025947,1568214
600133,5.650,7655739,1568214
600241,5.660,2359885,1568214
600060,8.070,16642326,1568214
600086,3.520,44049837,1568214
600189,4.000,2680037,1568214
600200,5.430,7476301,1568214
600071,12.540,11103329,1568214
600000,11.950,39063654,1568214
600215,6.910,2733250,1568214
600070,8.620,11539976,1568214
600058,8.240,3382202,1568214
600011,6.360,13347012,1568214
600004,19.850,10935581,1568214
600769,6.650,3319288,1568214
600179,3.930,18822015,1568214
600135,7.470,3767438,1568214
600010,1.540,124753695,1568214
600770,5.920,13645385,1568214
600297,4.050,8123837,1568214
600007,16.790,1041600,1568214
600265,26.090,83760,1568214
600809,72.130,10052470,1568214
600152,6.900,24622284,1568214
600235,5.050,15973042,1568214
600208,3.080,46616136,1568214
600123,6.860,8625176,1568214
600563,39.970,1645642,1568214
600262,20.840,328500,1568214
600066,15.100,11619797,1568214
600023,4.070,20300552,1568214
600170,3.550,28242709,1568214
600114,6.740,36409546,1568214
600247,3.940,1057338,1568214
600366,7.490,37739672,1568214
600191,5.840,6970081,1568214
600137,15.630,525601,1568214
600168,6.940,2044001,1568214
600173,4.550,3727161,1568214
600285,8.560,5284053,1568214
600113,7.710,15596725,1568214
600396,1.730,4355800,1568214
600667,8.080,39580996,1568214
600308,4.370,21773019,1568214
600198,12.300,26735643,1568214
600186,1.560,6133600,1568214
600059,8.890,14898087,1568214
600052,6.460,148491426,1568214
600067,4.300,2422960,1568214
600299,11.110,6628313,1568214
600466,6.050,13790449,1568214
600288,11.060,3810854,1568214
600076,4.470,9849200,1568214
600072,17.690,45691824,1568214
600217,5.650,16740782,1568214
600206,11.910,40669881,1568214
600679,12.830,2460201,1568214
600037,10.090,6546041,1568214
600273,12.700,42317361,1568214
600295,8.430,11317132,1568214
600199,6.710,19739865,1568214
600089,6.790,17003252,1568214
600018,6.040,43101633,1568214
600131,19.190,16728893,1568214
600293,4.170,20994974,1568214
600307,1.980,15717912,1568214
600084,2.380,7158401,1568214
600234,8.760,122300,1568214
600096,5.600,11091523,1568214
600284,6.630,9370779,1568214
600195,17.120,44812097,1568214
600188,11.400,21393094,1568214
600184,12.660,4484781,1568214
600409,5.420,13338019,1568214
600250,7.220,2132400,1568214
600030,24.390,201602203,1568214
600105,4.470,12895848,1568214
600166,2.190,54831004,1568214
600048,13.950,52080148,1568214
600242,8.590,13420912,1568214
600175,2.250,145173329,1568214
600532,4.290,11399202,1568214
600035,3.460,17225630,1568214
600240,0.940,81608414,1568214
600094,7.600,42811670,1568214
600019,6.140,27879522,1568214
600153,9.050,13806816,1568214
600157,1.610,180531785,1568214
600237,4.150,10724999,1568214
600160,7.490,18682431,1568214
600077,2.580,10233644,1568214
600210,3.860,11508846,1568214
600212,4.150,14401472,1568214
600478,4.740,33715267,1568214
600267,10.890,10142103,1568214
600225,3.560,49780295,1568214
600735,6.010,9973100,1568214
600107,7.130,15493981,1568214
600259,35.930,7861366,1568214
600281,4.810,6246556,1568214
600626,7.070,10015404,1568214
600617,5.240,2204322,1568214
600029,6.870,27612012,1568214
600101,6.570,2190201,1568214
600149,5.670,3105784,1568214
600055,10.300,3971644,1568214
600338,13.170,15837221,1568214
600098,6.250,1906200,1568214
600148,15.510,1512300,1568214
600232,6.080,4744458,1568214
600233,12.260,9230876,1568214
600155,14.140,53555225,1568214
600556,8.170,3185400,1568214
600303,3.920,7289500,1568214
600141,11.250,15088700,1568214
600111,11.940,59251591,1568214
600073,9.330,14676514,1568214
600280,3.410,5066500,1568214
600630,7.350,3682317,1568214
600794,4.320,24973176,1568214
600566,30.210,4577525,1568214
600279,4.450,13288228,1568214
600230,12.990,8182114,1568214
600128,8.000,12208538,1568214
600246,3.960,1643540,1568214
600602,8.470,11419568,1568214
600616,5.520,6384901,1568214
600138,12.940,14854862,1568214
600266,7.370,8320401,1568214
600178,5.270,6567769,1568214
600276,78.090,23722886,1568214
600130,3.900,13183824,1568214
600269,4.250,8276541,1568214
600177,6.460,6934949,1568214
600020,4.500,17216368,1568214
600069,2.830,50446753,1568214
600678,5.170,8754756,1568214
600641,12.280,6664840,1568214
600171,16.800,34999772,1568214
600393,2.740,50812536,1568214
600329,14.740,5208075,1568214
300430,8.870,10498845,1568214
600306,6.090,2150075,1568214
600143,7.040,145295024,1568214
600207,5.070,12884357,1568214
600592,17.890,2869136,1568214
600271,22.840,25883691,1568214
600236,4.690,5919160,1568214
600490,5.170,29957288,1568214
600119,5.110,2047384,1568214
600277,4.720,32838466,1568214
600223,3.480,1858968,1568214
600282,3.390,26057006,1568214
600091,3.790,675300,1568214
600136,11.840,7821936,1568214
600229,7.330,2281000,1568214
600857,9.300,1262752,1568214
600085,28.190,6317425,1568214
600125,6.240,8539630,1568214
600256,3.430,21421558,1568214
600006,4.870,15629139,1568214
600732,8.760,8011543,1568214
600095,11.590,110093532,1568214
600012,5.660,2865355,1568214
600038,48.680,10595422,1568214
600075,5.030,5016740,1568214
600193,3.610,1936470,1568214
600056,13.670,7739937,1568214
600586,3.000,28964389,1568214
600697,18.160,961769,1568214
600302,4.920,2977643,1568214
600298,28.880,6160099,1568214
600163,3.890,10786430,1568214
600500,5.370,9276376,1568214
600088,15.640,12792311,1568214
600082,4.310,5548430,1568214
600291,9.800,23757029,1568214
600106,3.120,9005564,1568214
600278,12.470,12579472,1568214
600151,5.090,12295096,1568214
600127,5.030,28734001,1568214
600039,3.420,28837790,1568214
600272,8.080,502504,1568214
600248,4.450,2542717,1568214
600108,3.240,21475617,1568214
600640,16.180,42701407,1568214
600221,1.900,49094401,1568214
600310,4.530,5619214,1568214
600658,4.600,3887320,1568214
600115,5.420,28880330,1568214
600316,16.470,21750249,1568214
600583,5.420,10346975,1568214
600260,13.950,30610763,1568214
600252,3.000,14549677,1568214
600110,4.590,22396308,1568214
600063,3.320,17449418,1568214
600015,7.550,18798377,1568214
600318,8.300,16697841,1568214
600448,6.490,10118304,1568214
600090,4.990,74942729,1568214
600132,41.910,1663337,1568214
600681,7.400,7427474,1568214
600289,2.740,3691404,1568214
600187,2.860,7965040,1568214
600603,5.250,4554127,1568214
600433,3.630,10458402,1568214
600190,3.190,3302420,1568214
600567,3.280,82713959,1568214
600117,3.570,4276400,1568214
600050,6.430,342567463,1568214
600097,10.440,1449700,1568214
600165,4.090,10428009,1568214
600777,2.130,66718867,1568214
600027,3.950,17663073,1568214
600197,16.000,10303911,1568214
600249,4.280,6202350,1568214
600408,2.380,5469101,1568214
600057,4.500,6737857,1568214
600609,4.110,8279663,1568214
600033,3.140,4072250,1568214
600373,13.400,4828984,1568214
600292,5.870,3970390,1568214
600064,9.640,11481723,1568214
600612,52.300,2395556,1568214
600185,4.960,2105740,1568214
600268,5.480,14376745,1568214
600239,3.070,11842827,1568214
600167,11.620,4895566,1568214
600172,3.350,20871798,1568214
600051,6.350,3656169,1568214
600053,23.660,8837051,1568214
600576,4.460,4183712,1568214
600026,7.060,11309029,1568214
600129,11.780,10130691,1568214
600238,8.450,1113201,1568214
600209,3.000,4769700,1568214
600594,5.240,7616382,1568214
600028,5.260,90923543,1568214
600219,2.240,37723421,1568214
600120,12.780,9057532,1568214
600216,12.750,26122542,1568214
600305,15.630,16162928,1568214
600054,9.490,3117051,1568214
600081,12.480,18648272,1568214
600202,4.960,3509320,1568214
600036,35.050,60908940,1568214
600218,13.480,59146503,1568214
600258,18.120,9655686,1568214
600116,7.560,7606517,1568214
600103,2.250,20927127,1568214
600068,6.190,39004958,1568214
600169,2.550,9722802,1568214
600575,2.950,23401700,1568214
600231,2.910,6523311,1568214
600021,8.140,4492076,1568214
600251,5.740,3698343,1568214
600525,6.260,31633275,1568214
600428,3.800,6630171,1568214
600257,4.490,4859207,1568214
600485,1.710,279258398,1568214
600196,27.610,23861078,1568214
600584,19.040,93073837,1568214
600340,27.580,6989668,1568214
600104,25.340,17330336,1568214
600220,2.320,6794373,1568214
600444,11.470,402700,1568214
600348,5.480,16310080,1568214
600456,27.990,9432057,1568214
600634,1.820,5285700,1568214
600287,6.460,9078098,1568214
600608,4.470,1296276,1568214
600331,2.840,21224163,1568214
600211,37.600,1931745,1568214
600327,3.630,3017505,1568214
600321,1.790,3304642,1568214
600320,3.570,6587785,1568214
600343,10.470,8039114,1568214
600351,6.240,14685504,1568214
600361,3.920,6332439,1568214
600315,32.990,4893084,1568214
600362,15.000,17125766,1568214
600359,6.900,40074956,1568214
600378,15.570,6290145,1568214
600360,6.200,25699025,1568214
600358,4.050,7152100,1568214
600345,25.360,6048900,1568214
600093,12.880,27688225,1568214
600593,38.740,790670,1568214
600633,9.150,4319365,1568214
600369,4.900,50481349,1568214
600363,13.100,8818799,1568214
600527,2.150,7474014,1568214
600449,9.070,3851800,1568214
600624,9.980,55093258,1568214
600326,7.250,23299299,1568214
600460,16.600,69894876,1568214
600536,81.400,42394235,1568214
600356,8.600,4835789,1568214
600330,7.290,18507168,1568214
600597,11.110,8955403,1568214
600423,3.080,1413800,1568214
600380,9.690,17721828,1568214
600523,15.070,9500807,1568214
600368,5.150,41093322,1568214
600201,17.890,57097963,1568214
600622,4.380,18462241,1568214
600598,10.380,23452083,1568214
600403,3.680,3668533,1568214
600621,14.450,70193101,1568214
600663,14.420,2817414,1568214
600545,6.880,4724367,1568214
600370,3.070,2905450,1568214
600333,5.440,4475901,1568214
600325,7.300,11993271,1568214
600377,10.150,4887673,1568214
600339,3.860,19717801,1568214
600418,5.290,9200822,1568214
600459,17.270,17539066,1568214
600605,11.250,648772,1568214
600606,7.150,20097509,1568214
600336,4.480,4416400,1568214
600350,4.520,3418300,1568214
600421,6.930,1464042,1568214
600354,6.310,60402808,1568214
600367,8.010,2676157,1568214
600422,12.120,44615957,1568214
600353,5.610,6725224,1568214
600355,3.780,12127300,1568214
600400,3.460,3950398,1568214
600529,21.370,5941308,1568214
600313,3.380,41206199,1568214
600729,27.740,2960356,1568214
600620,7.380,2819642,1568214
600346,16.110,27963561,1568214
600319,5.170,3738255,1568214
600929,7.460,5611449,1568214
600728,10.200,31660528,1568214
600335,6.970,5167966,1568214
600312,7.340,5951206,1568214
600352,15.990,187806189,1568214
600301,6.600,453540,1568214
600557,16.790,5357779,1568214
600420,9.010,6401100,1568214
600439,3.410,5424533,1568214
600452,20.380,6362187,1568214
600275,2.340,6152902,1568214
600530,5.410,11758612,1568214
600395,5.360,5998265,1568214
600673,7.930,14741917,1568214
600643,9.490,16503976,1568214
600446,24.550,55838464,1568214
600690,15.850,28470407,1568214
600416,7.310,14827897,1568214
600419,14.370,2789288,1568214
600463,7.870,3129641,1568214
600565,3.620,17679348,1568214
600398,8.380,8613449,1568214
600375,5.260,11546721,1568214
600596,10.400,14129152,1568214
600372,15.510,8964314,1568214
600538,5.040,2964117,1568214
600579,12.040,12621076,1568214
600531,5.230,26771527,1568214
600604,10.310,73438282,1568214
600571,10.470,19436534,1568214
600858,4.990,2270520,1568214
600600,49.460,9391850,1568214
600661,19.440,589000,1568214
600399,2.940,4738863,1568214
600371,14.130,21925773,1568214
600642,5.830,7222311,1568214
600774,12.050,464690,1568214
600415,3.970,8832891,1568214
600391,17.700,9825904,1568214
600654,1.480,6082935,1568214
600540,4.430,9495493,1568214
600462,1.400,8423839,1568214
600599,14.230,14568711,1568214
600569,2.530,12070063,1568214
600461,6.430,6218293,1568214
600405,4.930,4700464,1568214
600537,3.480,4498600,1568214
600730,5.470,7296764,1568214
600665,3.610,2505700,1568214
600458,9.850,20447256,1568214
600435,9.450,17620962,1568214
600652,2.050,6816935,1568214
600660,22.510,8697823,1568214
600676,4.580,3915001,1568214
600475,10.640,2182409,1568214
600737,9.280,15323996,1568214
600546,7.040,22455643,1568214
600649,5.870,8224852,1568214
600476,17.910,7330236,1568214
600381,5.730,3411400,1568214
600482,24.350,5390678,1568214
600438,14.470,24445370,1568214
600637,10.090,12947645,1568214
600543,6.680,4591934,1568214
600577,2.840,23506761,1568214
600549,13.580,15970543,1568214
600694,27.150,1038639,1568214
600674,9.640,4837962,1568214
600651,4.090,16642178,1568214
600578,3.110,5344600,1568214
600733,7.370,31365353,1568214
600392,10.060,32588419,1568214
600562,16.930,8153693,1568214
600807,4.480,3487900,1568214
600736,6.480,16425316,1568214
600477,3.020,8156748,1568214
600820,6.160,9019909,1568214
600686,7.740,6406900,1568214
600909,6.880,38716814,1568214
600555,2.600,14178900,1568214
600483,9.290,2683390,1568214
600671,15.180,8459581,1568214
600746,6.740,4905341,1568214
600868,3.620,34948989,1568214
600139,3.760,12003751,1568214
600693,5.230,7884700,1568214
600406,20.100,15669295,1568214
600787,5.450,6986923,1568214
600867,18.950,21834121,1568214
600703,13.270,146107871,1568214
600498,29.090,21537016,1568214
600581,3.450,14040600,1568214
600528,10.800,5424208,1568214
600388,10.850,6045730,1568214
600436,100.420,4173407,1568214
600228,6.820,743980,1568214
600704,5.680,16361069,1568214
600515,4.490,7356246,1568214
600389,21.130,1794007,1568214
600511,28.550,7274043,1568214
600503,3.480,30751489,1568214
600800,5.920,17776241,1568214
600550,3.540,4473092,1568214
600383,11.730,16044678,1568214
600619,8.830,1888348,1568214
600332,37.560,10771134,1568214
600560,9.320,3052111,1568214
600936,4.360,3191700,1568214
600365,5.080,13460926,1568214
600558,3.410,5680058,1568214
600816,5.300,139654720,1568214
600535,17.580,23905769,1568214
600662,4.910,5852900,1568214
600468,3.740,4935541,1568214
600501,9.780,21873025,1568214
600317,2.690,6858300,1568214
600919,6.920,18967725,1568214
600898,7.900,3066663,1568214
600390,9.610,12087699,1568214
600748,7.030,11653867,1568214
600677,14.800,23975926,1568214
600808,2.770,14110418,1568214
600817,7.460,456800,1568214
600629,9.360,426413,1568214
600489,9.540,36049352,1568214
600664,4.170,23221849,1568214
600790,3.660,4082960,1568214
600657,4.090,4947897,1568214
600588,34.550,18333754,1568214
600615,6.880,700800,1568214
600754,24.550,2841305,1568214
600675,4.690,6271389,1568214
600648,18.650,8639577,1568214
600481,3.500,4950380,1568214
600635,5.320,41782672,1568214
600685,19.370,20578164,1568214
600753,17.690,2080801,1568214
600789,6.820,30316626,1568214
600551,8.570,4534269,1568214
600379,5.860,2029281,1568214
600706,9.370,1291420,1568214
600865,6.040,1989592,1568214
600928,7.770,43772712,1568214
600860,6.460,12843694,1568214
600653,2.250,10578080,1568214
600861,9.590,1990801,1568214
600708,3.830,20368250,1568214
600819,4.620,2507900,1568214
600804,7.490,48380710,1568214
600547,37.650,53452920,1568214
600227,2.760,11680372,1568214
600689,10.490,2953615,1568214
600866,4.930,6671171,1568214
600496,2.820,10663200,1568214
600590,6.610,10036620,1568214
600580,9.100,10201931,1568214
600639,14.180,2205883,1568214
600775,12.640,30170908,1568214
600533,3.470,9043379,1568214
600455,27.720,829400,1568214
600814,5.180,1783523,1568214
600552,5.470,19667182,1568214
600309,46.500,13750067,1568214
600226,3.360,92044229,1568214
600618,7.950,5237800,1568214
600559,12.600,24206810,1568214
600743,2.480,4191630,1568214
600510,6.390,5652560,1568214
600487,16.240,30065705,1568214
600783,14.880,12822367,1568214
600507,9.090,19540285,1568214
600387,7.650,9070338,1568214
600731,6.800,12386892,1568214
600495,4.440,8700151,1568214
600502,4.470,5456604,1568214
600900,18.650,21286760,1568214
600526,4.990,2412823,1568214
600784,5.280,2237900,1568214
600644,6.070,2140971,1568214
600687,2.040,4300872,1568214
600702,27.630,13451212,1568214
600698,2.850,5626601,1568214
600585,42.290,19797759,1568214
600426,16.330,15409009,1568214
600696,11.820,1176300,1568214
600570,80.850,22715740,1568214
600749,11.370,3330918,1568214
600744,2.840,14094976,1568214
600805,5.570,7242980,1568214
600470,5.140,33819241,1568214
600734,9.500,19769427,1568214
600768,11.460,2736735,1568214
600587,16.890,9910396,1568214
600781,5.730,69481391,1568214
600636,10.460,5416283,1568214
600810,8.310,8207694,1568214
600323,18.290,3246653,1568214
600488,4.430,4937492,1568214
600856,2.600,18361322,1568214
600738,6.240,11035305,1568214
600742,12.370,3148522,1568214
600859,15.180,3214632,1568214
600311,4.350,25378757,1568214
600740,8.120,13126320,1568214
600376,8.060,7079225,1568214
600595,1.460,3800000,1568214
600655,8.720,4403400,1568214
600497,4.760,20713416,1568214
600647,20.730,8160296,1568214
601375,5.300,39165269,1568214
600684,3.820,4009820,1568214
600572,6.780,70193969,1568214
600628,7.720,1450900,1568214
600815,3.050,1909100,1568214
600062,13.760,14928024,1568214
600322,3.430,5045649,1568214
600505,7.050,2360464,1568214
600873,4.550,41204600,1568214
600823,4.250,6443517,1568214
600824,3.630,3399608,1568214
600745,71.400,33469203,1568214
600614,1.240,35668905,1568214
600486,52.680,2611041,1568214
600755,7.860,12597935,1568214
600870,3.610,5269400,1568214
600791,3.930,2977029,1568214
600512,2.830,18918315,1568214
600778,5.110,2490842,1568214
600796,5.500,1685906,1568214
600827,9.170,3799587,1568214
600479,9.660,5182600,1568214
600756,23.880,16774710,1568214
600668,14.140,9889585,1568214
600826,11.690,4398825,1568214
600896,4.200,2616193,1568214
600623,7.630,7350213,1568214
600683,4.270,3063301,1568214
600933,10.590,3837562,1568214
600795,2.500,40686298,1568214
600792,3.560,16770300,1568214
600926,8.500,23997690,1568214
600821,5.690,43206066,1568214
600833,10.060,1440641,1568214
600397,2.440,6409032,1568214
600516,11.910,70600675,1568214
600828,4.940,3213813,1568214
600711,5.670,51670342,1568214
600429,5.800,2742643,1568214
600714,6.160,1138126,1568214
600493,6.020,1656400,1568214
600518,3.560,51653678,1568214
600517,7.720,41293010,1568214
600713,4.470,4726800,1568214
600705,5.070,46280501,1568214
600798,3.760,6851200,1568214
600779,46.250,4889123,1568214
600712,4.350,4002000,1568214
600960,3.660,6092068,1568214
600981,3.930,9645590,1568214
600513,7.280,3724064,1568214
600961,9.700,1308900,1568214
600780,3.540,3333995,1568214
601222,4.630,14481824,1568214
600793,18.560,4271052,1568214
600963,4.640,28824846,1568214
600983,5.320,1831300,1568214
601218,2.960,7122382,1568214
600520,12.330,2061800,1568214
600741,24.860,14084312,1568214
600872,39.700,4984258,1568214
600982,3.190,3200400,1568214
300541,17.920,5425893,1568214
600548,10.140,5221862,1568214
600882,15.270,3085000,1568214
600573,7.080,2073959,1568214
601226,4.380,4084907,1568214
600835,17.990,5830343,1568214
600601,3.660,23033896,1568214
600561,6.250,1261580,1568214
600582,3.480,17224699,1568214
600822,11.620,12705512,1568214
600701,2.330,8502965,1568214
600917,6.830,1848583,1568214
600869,4.890,28948020,1568214
600862,11.270,23614892,1568214
601228,3.980,6316900,1568214
600984,8.600,10401732,1568214
600773,6.080,5358914,1568214
600985,10.600,3284284,1568214
600751,3.230,28980163,1568214
600871,2.390,17806600,1568214
600650,10.850,1666154,1568214
600885,25.450,3919165,1568214
600691,2.510,18529347,1568214
600519,1069.520,8171654,1568214
600765,11.120,17448308,1568214
600666,1.910,18082241,1568214
600611,4.260,9759602,1568214
600782,4.710,22901358,1568214
600886,9.300,17542239,1568214
600958,11.210,54827705,1568214
600771,17.850,8722845,1568214
600888,4.980,9735761,1568214
600875,10.150,25877698,1568214
600811,3.560,40372236,1568214
600613,7.430,8270359,1568214
600889,4.970,2476649,1568214
600727,7.070,7131210,1568214
600989,10.810,34643619,1568214
600874,7.630,5390533,1568214
600939,5.030,5622104,1568214
600884,11.500,14309290,1568214
601258,1.120,7802300,1568214
600841,7.640,1003700,1568214
600975,10.900,19462111,1568214
600864,7.480,68153805,1568214
600844,4.320,17233592,1568214
600908,5.490,8063666,1568214
600382,7.260,2452769,1568214
600506,11.920,1780276,1568214
601718,4.050,24915151,1568214
600988,5.540,42571900,1568214
600976,17.910,1310866,1568214
600837,15.670,214646282,1568214
600970,6.310,19783636,1568214
600836,4.120,6186756,1568214
600971,6.040,24605166,1568214
600967,11.600,19375832,1568214
600901,6.580,73877633,1568214
600725,2.970,2158027,1568214
600848,27.410,6746222,1568214
600903,13.780,19892305,1568214
600480,8.070,6292785,1568214
603020,8.100,2268210,1568214
600979,4.180,1911977,1568214
600992,7.550,2951200,1568214
600721,5.800,1012200,1568214
600425,3.950,22377764,1568214
601311,10.250,12654504,1568214
601233,13.650,25933740,1568214
601766,7.670,61163150,1568214
603180,61.190,1140700,1568214
600385,7.930,394900,1568214
603022,8.370,822000,1568214
600996,10.450,20852007,1568214
600879,6.660,32740734,1568214
600469,5.630,12062522,1568214
600386,4.110,6538075,1568214
600508,9.330,2528585,1568214
601777,4.080,107372934,1568214
600851,6.880,1626701,1568214
601236,19.070,86382288,1568214
600847,11.800,545734,1568214
600710,6.170,40299541,1568214
600328,8.180,6012900,1568214
601225,9.130,18733242,1568214
600763,93.500,3751970,1568214
601319,9.160,45373331,1568214
600720,9.370,14222257,1568214
603169,7.530,55655180,1568214
600761,9.770,7213762,1568214
600881,3.170,11409919,1568214
603179,14.000,4597352,1568214
601799,69.920,1785005,1568214
600717,6.360,3839185,1568214
600723,6.380,1597200,1568214
601788,12.310,51847897,1568214
600993,17.740,5861767,1568214
600638,7.420,1920866,1568214
600722,5.550,9863618,1568214
600887,29.730,58738428,1568214
600891,1.510,6054175,1568214
600978,3.520,11929316,1568214
600830,6.390,15557252,1568214
600843,8.060,2335552,1568214
600834,7.190,1727136,1568214
600877,6.290,3960073,1568214
600846,8.610,12338683,1568214
600707,5.170,12484894,1568214
600892,5.300,3846776,1568214
600699,17.010,17035363,1568214
603178,10.760,2713773,1568214
601808,12.600,9609772,1568214
600757,6.640,7059600,1568214
600764,33.410,1864903,1568214
600990,56.400,4565405,1568214
603028,10.700,1150344,1568214
600009,82.200,14463664,1568214
600969,6.900,4875490,1568214
600243,4.370,1229301,1568214
601238,12.270,8657688,1568214
600986,4.080,20359285,1568214
601727,5.330,14747297,1568214
601000,2.610,20580363,1568214
600962,8.660,1865400,1568214
601288,3.520,270219081,1568214
601717,6.890,98967588,1568214
600758,5.580,99852177,1568214
600802,7.760,4980729,1568214
600883,7.110,1331200,1568214
603018,12.370,3544837,1568214
600997,5.840,10283300,1568214
600716,4.090,4503292,1568214
601298,7.990,23762011,1568214
600973,3.910,9265877,1568214
600838,6.720,2109210,1568214
603023,4.670,1164787,1568214
600718,12.300,19239998,1568214
600522,8.960,38011817,1568214
600715,3.570,6328800,1568214
601326,3.320,5703842,1568214
600812,8.310,116194407,1568214
600965,9.070,7344000,1568214
600977,14.830,5748538,1568214
600801,19.960,11747462,1568214
600521,17.390,18613867,1568214
603019,38.380,34953619,1568214
600897,21.840,2569429,1568214
600017,3.060,13541214,1568214
601798,6.500,679810,1568214
600337,3.990,8666651,1568214
600261,4.250,14842846,1568214
600719,5.440,3279800,1568214
603026,35.190,8889291,1568214
600966,4.060,16009444,1568214
603025,9.110,3900798,1568214
603323,5.400,17923401,1568214
601789,3.900,7507900,1568214
600760,36.020,20685275,1568214
600767,5.430,2635760,1568214
603021,7.660,3493453,1568214
601009,8.340,38010400,1568214
603687,20.400,22256777,1568214
601328,5.640,101962796,1568214
600893,24.450,9487811,1568214
603042,15.940,7344012,1568214
603032,27.680,7239399,1568214
603328,13.230,23049286,1568214
601377,6.790,85627698,1568214
601012,27.620,32698746,1568214
601877,23.650,6766783,1568214
603181,16.190,6780138,1568214
603335,5.790,37557862,1568214
601882,8.300,2179033,1568214
601028,4.680,2837620,1568214
601890,6.540,31369314,1568214
603056,14.060,5465772,1568214
603200,26.620,767195,1568214
601566,11.630,1829960,1568214
600855,14.870,10163523,1568214
603183,11.760,4343843,1568214
600854,3.870,2657717,1568214
601058,4.170,39702568,1568214
603586,17.420,3046685,1568214
603589,60.200,7821687,1568214
601985,5.510,18151075,1568214
603192,27.310,1058442,1568214
601333,3.230,22176614,1568214
603588,10.220,4708313,1568214
600894,8.350,4755196,1568214
603027,22.410,7727142,1568214
600078,5.840,57771678,1568214
603043,31.780,4528354,1568214
